product_line,product_family,model_num,region,plant,order_type,month date,qty_actual,average selling price(M),total_est_actual_trade_values(M)
XA,NovoCyte-RUO,2010004,APAC,SG10,Trade Orders,2022-06-01,2,0.055009902,0.110019804
XA,NovoCyte-RUO,2010004,APAC,SG10,Trade Orders,2022-11-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010004,APAC,SG10,Trade Orders,2024-12-01,2,0.055009902,0.110019804
XA,NovoCyte-RUO,2010004,APAC,SG10,Trade Orders,2025-08-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2020-11-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2021-08-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2021-09-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2021-12-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2022-01-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2022-02-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2022-04-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2022-08-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2024-01-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2025-03-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,EMEA,B410,Trade Orders,2025-09-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010004,GCFO,R811,ZC1,2025-03-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,ZSD1,2022-02-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,ZSD1,2024-04-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,ZSD2,2022-02-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,ZSD2,2023-03-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,ZSD2,2024-06-01,1,0.041543517,
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2020-10-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2020-11-01,6,0.041543517,0.249261099
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2020-12-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-02-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-05-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-08-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-11-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2021-12-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-02-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-05-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-06-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-08-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-09-01,6,0.041543517,0.249261099
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-10-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-11-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2022-12-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-01-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-02-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-04-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-05-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-06-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-07-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-09-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-10-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-11-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2023-12-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-01-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-02-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-03-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-04-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-08-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-09-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-11-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2024-12-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-02-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-03-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-04-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-05-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-06-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-07-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-09-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-11-01,5,0.041543517,0.207717583
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2025-12-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2026-01-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2026-02-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2026-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,R811,Trade Orders,2026-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004,GCFO,SG10,Trade Orders,2024-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2022-11-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2023-02-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2023-07-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2024-03-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2024-10-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2024-11-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2025-04-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2025-05-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2025-07-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2025-08-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2025-10-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,AFO,2810,Trade Orders,2026-03-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010004S,GCFO,SG10,ZSD1,2025-08-01,1,0.041543517,
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2020-11-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2020-12-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2021-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2021-07-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2021-10-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2021-11-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2021-12-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-02-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-03-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-07-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-09-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2022-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-01-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-02-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-03-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-08-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-09-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2023-11-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2024-01-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2024-02-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2024-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2024-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2024-10-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2025-02-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2025-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2025-08-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2025-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2026-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010004S,GCFO,SG10,Trade Orders,2026-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2020-11-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2021-01-01,3,0.067699304,0.203097912
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2021-02-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2021-03-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2021-05-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011,AFO,2810,Trade Orders,2022-01-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011,APAC,AY10,Trade Orders,2021-06-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,AY10,Trade Orders,2021-10-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,AY10,Trade Orders,2023-02-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,ZC1,2023-08-01,1,0.055009902,
XA,NovoCyte-RUO,2010011,APAC,SG10,ZC1,2025-02-01,1,0.055009902,
XA,NovoCyte-RUO,2010011,APAC,SG10,ZC1,2025-06-01,1,0.055009902,
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2020-09-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2020-10-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2021-05-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2021-08-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2021-09-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2021-10-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2022-01-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2022-02-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2022-03-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2023-02-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2023-10-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2024-01-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-01-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-05-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-06-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-07-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-09-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2025-10-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,APAC,SG10,Trade Orders,2026-04-01,1,0.055009902,0.055009902
XA,NovoCyte-RUO,2010011,EMEA,B410,ZC1,2022-10-01,1,0.050907146,
XA,NovoCyte-RUO,2010011,EMEA,B410,ZC1,2022-12-01,1,0.050907146,
XA,NovoCyte-RUO,2010011,EMEA,B410,ZC1,2025-11-01,1,0.050907146,
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2020-09-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2020-11-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2020-12-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2021-02-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2021-05-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2021-10-01,2,0.050907146,0.101814292
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2022-03-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2022-04-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2023-02-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2023-11-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2024-11-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2025-01-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2025-02-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2026-02-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,EMEA,B410,Trade Orders,2026-03-01,1,0.050907146,0.050907146
XA,NovoCyte-RUO,2010011,GCFO,R811,ZSD1,2023-11-01,1,0.041543517,
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2020-11-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2020-12-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-01-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-06-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-10-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2021-11-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2022-02-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2022-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2022-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2022-11-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2023-09-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2023-11-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2024-09-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011,GCFO,R811,Trade Orders,2025-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2022-03-01,2,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2022-06-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2022-10-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2023-03-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2024-02-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2024-04-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2024-05-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2024-09-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2024-11-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2025-03-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2025-07-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZC1,2025-08-01,2,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZGIO,2024-11-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,ZSD1,2025-08-01,1,0.067699304,
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2021-04-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2021-09-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-02-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-03-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-04-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-05-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-06-01,3,0.067699304,0.203097912
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-09-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-10-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2022-11-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-03-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-05-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-06-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-08-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-09-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-11-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2023-12-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2024-03-01,3,0.067699304,0.203097912
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2024-04-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2024-07-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2024-08-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2024-11-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-01-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-02-01,3,0.067699304,0.203097912
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-05-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-07-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-08-01,2,0.067699304,0.135398608
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-09-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-10-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2025-12-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,AFO,2810,Trade Orders,2026-04-01,1,0.067699304,0.067699304
XA,NovoCyte-RUO,2010011S,APAC,SG10,ZGIO,2022-11-01,1,0.055009902,
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2020-11-01,4,0.041543517,0.166174066
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2021-05-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2021-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2021-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2021-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2021-10-01,2,0.041543517,0.083087033
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2022-02-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2022-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2022-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-02-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-03-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-05-01,3,0.041543517,0.12463055
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-06-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-07-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-08-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-09-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2023-10-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2024-02-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2024-04-01,1,0.041543517,0.041543517
XA,NovoCyte-RUO,2010011S,GCFO,SG10,Trade Orders,2024-12-01,2,0.041543517,0.083087033
